,COD_DPTO_O,NDEP_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,Total general,lat,lon
1145,0,Total VAUPES,,,12,16,19,10,26,8,12,9,14,22,11,17,10,15,20,10,231,,
1146,99,VICHADA,100.0,ACCIDENTE OFIDICO,0,1,0,0,1,1,0,0,0,3,1,0,3,0,0,0,10,5.0000086,-69.5000086
1147,0,VICHADA,110.0,BAJO PESO AL NACER,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4,5.0000086,-69.5000086
1148,0,VICHADA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,6,9,6,5,3,7,8,3,4,5,6,1,3,5,3,5,79,5.0000086,-69.5000086
1149,0,VICHADA,210.0,DENGUE,0,2,2,1,1,2,1,0,0,1,0,0,1,0,0,0,11,5.0000086,-69.5000086
1150,0,VICHADA,215.0,DEFECTOS CONGENITOS,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,5,5.0000086,-69.5000086
1151,0,VICHADA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,2,5,4,7,4,8,7,3,2,3,3,6,2,5,4,5,70,5.0000086,-69.5000086
1152,0,VICHADA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0000086,-69.5000086
1153,0,VICHADA,356.0,INTENTO DE SUICIDIO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0000086,-69.5000086
1154,0,VICHADA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0000086,-69.5000086
1155,0,VICHADA,,INTOXICACIONES,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,6,5.0000086,-69.5000086
1156,0,VICHADA,420.0,LEISHMANIASIS CUTANEA,1,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,9,5.0000086,-69.5000086
1157,0,VICHADA,465.0,MALARIA (TODAS LAS FORMAS),37,48,50,43,27,22,30,36,29,28,45,21,27,27,14,7,491,5.0000086,-69.5000086
1158,0,VICHADA,549.0,MORBILIDAD MATERNA EXTREMA,0,0,1,2,1,0,0,2,1,1,2,1,0,1,0,1,13,5.0000086,-69.5000086
1159,0,VICHADA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,1,2,0,3,0,1,0,0,0,2,1,0,1,0,0,0,11,5.0000086,-69.5000086
1160,0,VICHADA,620.0,PAROTIDITIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0000086,-69.5000086
1161,0,VICHADA,740.0,SIFILIS CONGENITA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0000086,-69.5000086
1162,0,VICHADA,750.0,SIFILIS GESTACIONAL,1,0,2,0,1,1,1,1,1,0,0,1,0,1,0,0,10,5.0000086,-69.5000086
1163,0,VICHADA,813.0,TUBERCULOSIS,1,0,2,0,1,0,0,1,0,1,2,0,0,1,1,2,12,5.0000086,-69.5000086
1164,0,VICHADA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.0000086,-69.5000086
1165,0,VICHADA,831.0,VARICELA INDIVIDUAL,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,6,5.0000086,-69.5000086
1166,0,VICHADA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,5.0000086,-69.5000086
1167,0,VICHADA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,2,1,5,1,0,0,4,1,1,2,3,2,3,2,2,1,30,5.0000086,-69.5000086
1168,0,Total VICHADA,,,55,71,73,66,40,45,52,51,39,51,65,36,42,43,24,23,776,,
1169,Total general,Total VICHADA,,,8370,9042,10018,9949,10377,10649,10996,10634,11150,11152,11353,10395,9208,10206,9419,7696,160614,,
